Component_ID,Component_Name,Product_Model_Name,Material_Spec,Feature_Spec,Product_Description,Cross_Reference_Compatibility,Category_Key,SubCategory_Key,Quality_Key,Unit_of_Measure,Price_Local,Currency,Price_USD,Manufacturer,Country_Source,URL_Image,Notes,Category_SubCategory_Key
COMP-KITCHENFIXTURES-FAUCET-STANDARD-AR-FV-FVTEMPLEPULLDOWN,Faucet Kitchen Single Lever,FV Temple Pull-Down,Chrome Plated Brass,Pull-down Sprayer Ceramic Cartridge,Standard pull-down kitchen faucet,Std 1-hole install,KITCHEN_FIXTURES,FAUCET,STANDARD,unit,"$45,000",ARS,,FV,7,,,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-BR-INCEPA-INCEPAINCKTST,Incepa Kitchen Mixer,Incepa INC-KT-ST,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Incepa Kitchen Mixer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,$58,USD,,Incepa,24,Check Code,Auto-generated entry,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-BR-ROCA-ROCAA5A8409C00,Roca L90 Kitchen,Roca A5A8409C00,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Roca L90 Kitchen,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,$60,USD,,Roca,24,Check Code,Auto-generated entry,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-CL-DECA-DECAARKGRIFERIADECOCINA,Grifería de Cocina Estándar 2,Deca ARK Grifería de Cocina,Cromo,Certificaciones: ISO 9001; Ahorro de agua; Diseño funcional,Grifería monomando para cocina con diseño moderno.,Compatible con fregaderos estándar,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,"$58,000",CLP,,Deca,35,https://www.sodimac.cl/sodimac-cl/lista/CATG1060044/Bano,Diseño elegante,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-CL-INCEPA-INCEPAESSENZAGRIFERIADECOCINA,Grifería de Cocina Estándar 3,Incepa Essenza Grifería de Cocina,Cromo,Certificaciones: ISO 9001; Ahorro de agua; Diseño compacto,Grifería monomando para cocina con diseño funcional.,Compatible con fregaderos estándar,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,"$59,000",CLP,,Incepa,35,https://www.construmart.cl/bano,Fácil instalación,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-CL-ROCA-ROCAL90GRIFERIADECOCINA,Grifería de Cocina Estándar 1,Roca L90 Grifería de Cocina,Cromo,Certificaciones: ISO 9001; Ahorro de agua; Diseño moderno,Grifería monomando para cocina con diseño contemporáneo.,Compatible con fregaderos estándar,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,"$60,000",CLP,,Roca,35,https://chc.cl/marcas/roca,Ahorro de agua,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-PY-INCEPA-INCEPAINCKTST,Incepa Kitchen Mixer,Incepa INC-KT-ST,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Incepa Kitchen Mixer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,"$464,414",PYG,,Incepa,137,0.000124888459,Auto-generated entry,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-PY-ROCA-ROCAA5A8409C00,Roca L90 Kitchen,Roca A5A8409C00,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Roca L90 Kitchen,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,"$480,429",PYG,,Roca,137,0.000124888459,Auto-generated entry,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-UY-INCEPA-INCEPAINCKTST,Incepa Kitchen Mixer,Incepa INC-KT-ST,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Incepa Kitchen Mixer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,"$2,433",UYU,,Incepa,188,0.023835,Auto-generated entry,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-FAUCET-STANDARD-UY-ROCA-ROCAA5A8409C00,Roca L90 Kitchen,Roca A5A8409C00,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Roca L90 Kitchen,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,FAUCET,STANDARD,Pieza,"$2,517",UYU,,Roca,188,0.023835,Auto-generated entry,KITCHEN_FIXTURES|FAUCET
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-AR-ELECTROLUX-ELECTROLUXDF44S,Electrolux 400L Top Freezer,Electrolux DF44S,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Electrolux 400L Top Freezer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$562,856",ARS,,Electrolux,7,0.0008527936,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-AR-MABE-MABERME360,Mabe No Frost 350L,Mabe RME360,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Mabe No Frost 350L,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$598,035",ARS,,Mabe,7,0.0008527936,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-BR-ELECTROLUX-ELECTROLUXDF44S,Electrolux 400L Top Freezer,Electrolux DF44S,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Electrolux 400L Top Freezer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,$480,USD,,Electrolux,24,Check Code,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-BR-MABE-MABERME360,Mabe No Frost 350L,Mabe RME360,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Mabe No Frost 350L,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,$510,USD,,Mabe,24,Check Code,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-CL-ELECTROLUX-ELECTROLUXDF44S,Electrolux 400L Top Freezer,Electrolux DF44S,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Electrolux 400L Top Freezer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$456,590",CLP,,Electrolux,35,0.00105127046,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-CL-MABE-MABERME360,Mabe No Frost 350L,Mabe RME360,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Mabe No Frost 350L,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$485,127",CLP,,Mabe,35,0.00105127046,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-PY-ELECTROLUX-ELECTROLUXDF44S,Electrolux 400L Top Freezer,Electrolux DF44S,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Electrolux 400L Top Freezer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$3,843,430",PYG,,Electrolux,137,0.000124888459,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-PY-MABE-MABERME360,Mabe No Frost 350L,Mabe RME360,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Mabe No Frost 350L,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$4,083,644",PYG,,Mabe,137,0.000124888459,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-UY-ELECTROLUX-ELECTROLUXDF44S,Electrolux 400L Top Freezer,Electrolux DF44S,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Electrolux 400L Top Freezer,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$20,138",UYU,,Electrolux,188,0.023835,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-REFRIGERATOR-STANDARD-UY-MABE-MABERME360,Mabe No Frost 350L,Mabe RME360,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Mabe No Frost 350L,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,REFRIGERATOR,STANDARD,Pieza,"$21,397",UYU,,Mabe,188,0.023835,Auto-generated entry,KITCHEN_FIXTURES|REFRIGERATOR
COMP-KITCHENFIXTURES-SINK-STANDARD-AR-JOHNSONACERO-JOHNSONLUXORSI85,Kitchen Sink Double Bowl,Johnson Luxor Si85,Stainless Steel 304,85x48x20cm 0.8mm Gauge,Standard Double Bowl Undermount w/ Drainboard,Std Cutout,KITCHEN_FIXTURES,SINK,STANDARD,unit,"$65,000",ARS,,Johnson Acero,7,,,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-BR-ROCA-ROCARSNKS1,Roca Inox Bowl,Roca R-SNK-S1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Roca Inox Bowl,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,$60,USD,,Roca,24,Check Code,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-BR-TRAMONTINA-TRAMONTINATRMSNK1,Tramontina Standard Sink,Tramontina TRM-SNK1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Tramontina Standard Sink,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,$65,USD,,Tramontina,24,Check Code,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-CL-ROCA-ROCARSNKS1,Roca Inox Bowl,Roca R-SNK-S1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Roca Inox Bowl,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,"$57,074",CLP,,Roca,35,0.00105127046,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-CL-TRAMONTINA-TRAMONTINATRMSNK1,Tramontina Standard Sink,Tramontina TRM-SNK1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Tramontina Standard Sink,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,"$61,830",CLP,,Tramontina,35,0.00105127046,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-PY-ROCA-ROCARSNKS1,Roca Inox Bowl,Roca R-SNK-S1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Roca Inox Bowl,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,"$480,429",PYG,,Roca,137,0.000124888459,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-PY-TRAMONTINA-TRAMONTINATRMSNK1,Tramontina Standard Sink,Tramontina TRM-SNK1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Tramontina Standard Sink,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,"$520,464",PYG,,Tramontina,137,0.000124888459,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-UY-ROCA-ROCARSNKS1,Roca Inox Bowl,Roca R-SNK-S1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Roca Inox Bowl,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,"$2,517",UYU,,Roca,188,0.023835,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFIXTURES-SINK-STANDARD-UY-TRAMONTINA-TRAMONTINATRMSNK1,Tramontina Standard Sink,Tramontina TRM-SNK1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Tramontina Standard Sink,Compatible with Haüsa control interfaces,KITCHEN_FIXTURES,SINK,STANDARD,Pieza,"$2,727",UYU,,Tramontina,188,0.023835,Auto-generated entry,KITCHEN_FIXTURES|SINK
COMP-KITCHENFURNITURE-BASECABINET-BASIC-AR-GENERICO-MUEBLEBASICO70CM,Muebles de Cocina Básicos,Mueble Básico 70cm,MDF,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mueble básico de MDF para cocinas de bajo presupuesto.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$10,000",ARS,,Genérico,7,https://www.sodimac.com.ar/mueble-basico-70cm,Funcional y económico,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-AR-LOCALMANUFACTURERS-MUEBLEECONOMICO75CM,Muebles de Cocina Básicos,Mueble Económico 75cm,MDF,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mueble económico de MDF para cocinas básicas con espacio limitado.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$11,000",ARS,,Local Manufacturers,7,https://www.sodimac.com.ar/mueble-economico-75cm,Diseño simple,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-AR-SODIMAC-MUEBLEMDF80CM,Muebles de Cocina Básicos,Mueble MDF 80cm,MDF,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mueble de cocina de MDF de 80 cm con puertas básicas para cocinas económicas.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$12,000",ARS,,Sodimac,7,https://www.sodimac.com.ar/mueble-mdf-80cm,Almacenamiento básico,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-BR-DECA-MUEBLEDECOCINADECABASICO,Mueble de Cocina Básico 1,Mueble de Cocina Deca Básico,MDF,Certificaciones: ISO 9001; Cierre suave,Mueble de cocina básico con diseño simple.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$1,200",BRL,,Deca,24,https://www.leroymerlin.com.br/mueble-cocina-deca-basico,Almacenamiento básico,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-BR-INCEPA-MUEBLEDECOCINAINCEPABASICO,Mueble de Cocina Básico 2,Mueble de Cocina Incepa Básico,MDF,Certificaciones: ISO 9001; Cierre suave,Mueble de cocina básico con diseño simple.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$1,100",BRL,,Incepa,24,https://www.telhanorte.com.br/mueble-cocina-incepa-basico,Diseño funcional,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-BR-MOVEISBRASIL-MUEBLEDECOCINAMOVEISBRASILBASICO,Mueble de Cocina Básico 3,Mueble de Cocina Móveis Brasil Básico,MDF,Certificaciones: ISO 9001; Cierre suave,Mueble de cocina básico con diseño simple.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$1,150",BRL,,Móveis Brasil,24,https://www.leroymerlin.com.br/mueble-cocina-moveis-brasil-basico,Práctico y económico,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-CL-MUEBLESCENTRO-MUEBLESCENTROMCBC1,Base Módulo Cocina,Muebles Centro MC-BC1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Base Módulo Cocina,Compatible with Haüsa control interfaces,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$71,342",CLP,,Muebles Centro,35,0.00105127046,Auto-generated entry,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-CL-RTAKITCHENS-RTAKITCHENSRTABCCH,RTA Kitchen Cabinet,RTA Kitchens RTA-BC-CH,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,RTA Kitchen Cabinet,Compatible with Haüsa control interfaces,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$66,586",CLP,,RTA Kitchens,35,0.00105127046,Auto-generated entry,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-PY-CENTRODEMATERIALES-CENTRODEMATERIALESBASICO70CM,Muebles de Cocina Básicos 3,Centro de Materiales Básico 70cm,MDF,Certificaciones: ISO 9001; Cierre suave,Mueble de cocina básico para cocinas de bajo presupuesto,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$100,000",PYG,,Centro de Materiales,137,https://www.centrodemateriales.com.py/producto/mueble_cocina_basico_70cm,Funcional y económico,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-PY-CHACORE-CHACORESTANDARD75CM,Muebles de Cocina Básicos 2,Chacore Standard 75cm,MDF,Certificaciones: ISO 9001; Cierre suave,Mueble de cocina estándar con diseño funcional,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$110,000",PYG,,Chacore,137,http://www.chacore.com.py/producto/mueble_cocina_standard_75cm,Diseño contemporáneo,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-PY-CONSTRUEX-CONSTRUEXECONOMICO80CM,Muebles de Cocina Básicos 1,Construex Económico 80cm,MDF,Certificaciones: ISO 9001; Cierre suave,Mueble de cocina básico con puertas simples,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$120,000",PYG,,Construex,137,https://www.construex.com.py/exhibidores/materiales/producto/mueble_cocina_economico_80cm,Almacenamiento básico,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-UY-JUANCONSTRUYE-MUEBLECOCINAMDF80CM,Muebles de Cocina Básicos 1,Mueble Cocina MDF 80cm,MDF,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mueble de cocina básico de MDF con puertas simples para cocinas económicas.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$12,000",UYU,,Juan Construye,188,http://juanconstruye.com.uy/cocinas/mueble-cocina-mdf-80cm,Almacenamiento básico,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-UY-LOCALSUPPLIER-MUEBLECOCINABASICO70CM,Muebles de Cocina Básicos 3,Mueble Cocina Básico 70cm,MDF,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mueble de cocina básico de MDF para cocinas de bajo presupuesto.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$11,000",UYU,,Local Supplier,188,http://localsupplier.uy/mueble-cocina-basico-70cm,Económico y funcional,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-BASECABINET-BASIC-UY-ROZEN-GABINETECOCINASTANDARD75CM,Muebles de Cocina Básicos 2,Gabinete Cocina Standard 75cm,MDF,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Gabinete de cocina estándar de MDF con diseño funcional.,Compatible con mesadas estándar,KITCHEN_FURNITURE,BASE_CABINET,BASIC,Pieza,"$11,500",UYU,,Rozen,188,https://rozen.com.uy/cocinas/gabinete-cocina-standard-75cm,Diseño contemporáneo,KITCHEN_FURNITURE|BASE_CABINET
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-AR-GENERICO-MESADABASICA175CM,Mesada Básica,Mesada Básica 175cm,Lamina de Alta Presión,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mesada básica de 175 cm para cocinas de bajo presupuesto.,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$7,000",ARS,,Genérico,7,https://www.sodimac.com.ar/mesada-basica-175cm,Práctica y económica,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-AR-LOCALMANUFACTURERS-MESADACERAMICA170CM,Mesada Básica,Mesada Cerámica 170cm,Cerámica,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mesada cerámica de 170 cm para cocinas básicas fácil de limpiar.,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$7,500",ARS,,Local Manufacturers,7,https://www.sodimac.com.ar/mesada-ceramica-170cm,Simple y funcional,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-AR-SODIMAC-MESADALAMINADA180CM,Mesada Básica,Mesada Laminada 180cm,Lamina de Alta Presión,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mesada laminada de 180 cm para cocinas económicas resistente al desgaste.,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$8,000",ARS,,Sodimac,7,https://www.sodimac.com.ar/mesada-laminada-180cm,Económica y práctica,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-BR-GRANITOSBRASIL-MESADAGRANITOSBRASILBASICA,Mesada Básica 3,Mesada Granitos Brasil Básica,Granito,Certificaciones: ISO 9001; Resistente a manchas,Mesada de granito básica para cocinas económicas.,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,m²,$800,BRL,,Granitos Brasil,24,https://www.leroymerlin.com.br/mesada-granitos-brasil-basica,Práctica y económica,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-BR-SILESTONE-MESADASILESTONEBASICA,Mesada Básica 2,Mesada Silestone Básica,Cuarzo,Certificaciones: ISO 9001; Resistente a manchas,Mesada de cuarzo básica para cocinas económicas.,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,m²,$950,BRL,,Silestone,24,https://www.telhanorte.com.br/mesada-silestone-basica,Estética moderna,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-BR-VEDEK-MESADAVEDEKBASICA,Mesada Básica 1,Mesada Vedek Básica,Cuarzo,Certificaciones: ISO 9001; Resistente a manchas,Mesada de cuarzo básica para cocinas económicas.,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,m²,"$1,000",BRL,,Vedek,24,https://www.leroymerlin.com.br/mesada-vedek-basica,Alta durabilidad,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-CL-FORMICA-FORMICAFMCLM1,Laminate Kitchen Surface,Formica FMC-LM1,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Laminate Kitchen Surface,Compatible with Haüsa control interfaces,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$52,318",CLP,,Formica,35,0.00105127046,Auto-generated entry,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-CL-QUARTZSTONE-QUARTZSTONEQSWHTCT,Quartz Kitchen Top,QuartzStone QS-WHT-CT,Plastic and electronics,Certifications: ISO 9001; Wi-Fi enabled; Energy-saving,Quartz Kitchen Top,Compatible with Haüsa control interfaces,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$85,611",CLP,,QuartzStone,35,0.00105127046,Auto-generated entry,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-PY-CENTRODEMATERIALES-CENTRODEMATERIALESBASICO170CM,Mesada Básica 3,Centro de Materiales Básico 170cm,Lamina de alta presión,Certificaciones: ISO 9001; Resistente al desgaste,Mesada laminada básica para cocinas de bajo presupuesto,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$70,000",PYG,,Centro de Materiales,137,https://www.centrodemateriales.com.py/producto/mesada_basica_170cm,Simple y funcional,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-PY-CHACORE-CHACORESTANDARD175CM,Mesada Básica 2,Chacore Standard 175cm,Lamina de alta presión,Certificaciones: ISO 9001; Resistente al desgaste,Mesada laminada estándar para cocinas básicas,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$75,000",PYG,,Chacore,137,http://www.chacore.com.py/producto/mesada_standard_175cm,Diseño funcional,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-PY-CONSTRUEX-CONSTRUEXECONOMICO180CM,Mesada Básica 1,Construex Económico 180cm,Lamina de alta presión,Certificaciones: ISO 9001; Resistente al desgaste,Mesada laminada para cocinas económicas,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$80,000",PYG,,Construex,137,https://www.construex.com.py/exhibidores/materiales/producto/mesada_economica_180cm,Económica y práctica,KITCHEN_FURNITURE|COUNTERTOP
COMP-KITCHENFURNITURE-COUNTERTOP-BASIC-UY-JUANCONSTRUYE-MESADALAMINADA180CM,Mesada Básica 1,Mesada Laminada 180cm,Lamina de Alta Presión,Certificaciones: ISO 9001; Ambiental: Emisiones de VOC bajas,Mesada laminada de 180 cm para cocinas económicas resistente al desgaste.,Compatible con fregaderos estándar,KITCHEN_FURNITURE,COUNTERTOP,BASIC,Pieza,"$8,000",UYU,,Juan Construye,188,http://juanconstruye.com.uy/cocinas/mesada-laminada-180cm,Económica y práctica,KITCHEN_FURNITURE|COUNTERTOP
